,Date,Province,Vaccine dose 1,Booster vaccine 2,Booster vaccine 3,Booster vaccine 4,Total vaccine,Vaccine coverage dose 1,Vaccine coverage booster 2,Vaccine coverage booster 3,Vaccine coverage booster 4,Cases,Deaths,Hospitalizations,ICU,Tests Completed
55,2021-02-07,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,3.0,4.0,1.0,2337.0
56,2021-02-08,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,2.0,3.0,2.0,1910.0
57,2021-02-09,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,-8.0,-4.0,2353.0
58,2021-02-10,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,2.0,-10.0,2.0,2214.0
59,2021-02-11,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,-14.0,-9.0,2694.0
60,2021-02-12,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,2.0,0.0,4.0,3157.0
61,2021-02-13,SK,3101.0,4139.0,0.0,0.0,7240.0,0.3,0.3,0.0,0.0,244.0,4.0,5.0,-3.0,2342.0
62,2021-02-14,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,-4.0,-1.0,2254.0
63,2021-02-15,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,1437.0
64,2021-02-16,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,3.0,1.0,1.0,1800.0
65,2021-02-17,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,5.0,-6.0,3.0,2206.0
66,2021-02-18,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,-4.0,0.0,2724.0
67,2021-02-19,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,3.0,-2.0,-4.0,2885.0
68,2021-02-20,SK,4901.0,6428.0,0.0,0.0,11329.0,0.4,0.6,0.0,0.0,193.0,3.0,-1.0,-3.0,2186.0
69,2021-02-21,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,4.0,5.0,-3.0,2105.0
70,2021-02-22,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,1.0,2.0,1872.0
71,2021-02-23,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,4.0,-3.0,1.0,2155.0
72,2021-02-24,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,-9.0,1.0,3104.0
73,2021-02-25,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,1.0,-9.0,1.0,3079.0
74,2021-02-26,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,-1.0,-2.0,2647.0
75,2021-02-27,SK,8526.0,7495.0,0.0,0.0,16021.0,0.7,0.6,0.0,0.0,162.0,5.0,-4.0,0.0,2285.0
76,2021-02-28,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,3.0,3.0,1741.0
77,2021-03-01,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,-3.0,2.0,2175.0
78,2021-03-02,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2.0,3.0,-1.0,2588.0
79,2021-03-03,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,-1.0,0.0,2991.0
80,2021-03-04,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,2.0,-7.0,0.0,3289.0
81,2021-03-05,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,2.0,-8.0,0.0,2744.0
82,2021-03-06,SK,10212.0,3918.0,0.0,0.0,14130.0,0.9,0.3,0.0,0.0,161.0,3.0,4.0,2.0,2263.0
83,2021-03-07,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2.0,-6.0,0.0,1753.0
