,Date,Province,Vaccine dose 1,Booster vaccine 2,Booster vaccine 3,Booster vaccine 4,Total vaccine,Vaccine coverage dose 1,Vaccine coverage booster 2,Vaccine coverage booster 3,Vaccine coverage booster 4,Cases,Deaths,Hospitalizations,ICU,Tests Completed
44,2021-01-27,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,423.0
45,2021-01-28,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,585.0
46,2021-01-29,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,391.0
47,2021-01-30,NL,905.0,1025.0,0.0,0.0,1930.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,595.0
48,2021-01-31,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0
49,2021-02-01,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0
50,2021-02-02,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0
51,2021-02-03,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,526.0
52,2021-02-04,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,502.0
53,2021-02-05,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,331.0
54,2021-02-06,NL,537.0,1306.0,0.0,0.0,1843.0,0.1,0.3,0.0,0.0,3.0,0.0,0.0,0.0,345.0
55,2021-02-07,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,606.0
56,2021-02-08,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1183.0
57,2021-02-09,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1474.0
58,2021-02-10,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2712.0
59,2021-02-11,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2285.0
60,2021-02-12,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2348.0
61,2021-02-13,NL,902.0,1381.0,0.0,0.0,2283.0,0.2,0.2,0.0,0.0,26.0,0.0,0.0,0.0,2231.0
62,2021-02-14,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3595.0
63,2021-02-15,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3284.0
64,2021-02-16,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4900.0
65,2021-02-17,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,8377.0
66,2021-02-18,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,4742.0
67,2021-02-19,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5223.0
68,2021-02-20,NL,644.0,663.0,0.0,0.0,1307.0,0.1,0.2,0.0,0.0,38.0,0.0,0.0,0.0,2092.0
69,2021-02-21,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,1660.0
70,2021-02-22,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,1049.0
71,2021-02-23,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1067.0
72,2021-02-24,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,3.0,912.0
73,2021-02-25,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,2.0,785.0
74,2021-02-26,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,725.0
75,2021-02-27,NL,6187.0,2100.0,0.0,0.0,8287.0,1.2,0.4,0.0,0.0,4.0,1.0,-1.0,0.0,1986.0
76,2021-02-28,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,865.0
77,2021-03-01,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,485.0
78,2021-03-02,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-2.0,0.0,754.0
79,2021-03-03,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,602.0
80,2021-03-04,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.0,0.0,613.0
81,2021-03-05,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-3.0,498.0
82,2021-03-06,NL,4464.0,924.0,0.0,0.0,5388.0,0.9,0.2,0.0,0.0,2.0,0.0,-4.0,0.0,938.0
83,2021-03-07,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1356.0
84,2021-03-08,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1366.0
85,2021-03-09,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1742.0
86,2021-03-10,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
87,2021-03-11,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1374.0
88,2021-03-12,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,583.0
89,2021-03-13,NL,6331.0,106.0,0.0,0.0,6437.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0
90,2021-03-14,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
91,2021-03-15,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0
92,2021-03-16,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,552.0
93,2021-03-17,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,468.0
94,2021-03-18,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,652.0
95,2021-03-19,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,520.0
96,2021-03-20,NL,11497.0,319.0,0.0,0.0,11816.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0
97,2021-03-21,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0
98,2021-03-22,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0
99,2021-03-23,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0
100,2021-03-24,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,575.0
101,2021-03-25,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,590.0
102,2021-03-26,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0
103,2021-03-27,NL,12329.0,86.0,0.0,0.0,12415.0,2.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,508.0
104,2021-03-28,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,486.0
105,2021-03-29,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0
106,2021-03-30,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,591.0
107,2021-03-31,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,443.0
108,2021-04-01,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,840.0
109,2021-04-02,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0
110,2021-04-03,NL,27490.0,16.0,0.0,0.0,27506.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0
111,2021-04-04,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0
112,2021-04-05,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0
113,2021-04-06,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0
114,2021-04-07,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,687.0
115,2021-04-08,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,797.0
116,2021-04-09,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,664.0
117,2021-04-10,NL,21860.0,11.0,0.0,0.0,21871.0,4.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,620.0
118,2021-04-11,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,554.0
119,2021-04-12,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0
120,2021-04-13,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1317.0
121,2021-04-14,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1628.0
122,2021-04-15,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1237.0
123,2021-04-16,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,933.0
124,2021-04-17,NL,22214.0,0.0,0.0,0.0,22214.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0
125,2021-04-18,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,0.0,672.0
126,2021-04-19,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,470.0
127,2021-04-20,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,806.0
128,2021-04-21,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,711.0
129,2021-04-22,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,822.0
130,2021-04-23,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,627.0
131,2021-04-24,NL,24615.0,22.0,0.0,0.0,24637.0,4.7,0.0,0.0,0.0,3.0,0.0,1.0,1.0,655.0
132,2021-04-25,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,538.0
133,2021-04-26,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,571.0
134,2021-04-27,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0
135,2021-04-28,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,525.0
136,2021-04-29,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,928.0
137,2021-04-30,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,676.0
138,2021-05-01,NL,23862.0,-31.0,0.0,0.0,23831.0,4.6,0.0,0.0,0.0,5.0,0.0,1.0,1.0,763.0
139,2021-05-02,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,0.0,678.0
140,2021-05-03,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,579.0
141,2021-05-04,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1021.0
142,2021-05-05,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,977.0
143,2021-05-06,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,999.0
144,2021-05-07,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,-1.0,730.0
145,2021-05-08,NL,22299.0,8.0,0.0,0.0,22307.0,4.3,0.0,0.0,0.0,6.0,0.0,1.0,0.0,572.0
146,2021-05-09,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,603.0
147,2021-05-10,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,431.0
148,2021-05-11,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1036.0
149,2021-05-12,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1055.0
150,2021-05-13,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,0.0,1173.0
151,2021-05-14,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1017.0
152,2021-05-15,NL,32186.0,208.0,0.0,0.0,32394.0,6.2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,931.0
153,2021-05-16,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,720.0
154,2021-05-17,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,745.0
155,2021-05-18,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1214.0
156,2021-05-19,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,847.0
157,2021-05-20,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1141.0
158,2021-05-21,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,640.0
159,2021-05-22,NL,34420.0,578.0,0.0,0.0,34998.0,6.6,0.1,0.0,0.0,4.0,0.0,0.0,1.0,988.0
160,2021-05-23,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,797.0
161,2021-05-24,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,992.0
162,2021-05-25,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,-1.0,1649.0
163,2021-05-26,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1805.0
164,2021-05-27,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,0.0,1773.0
165,2021-05-28,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,1232.0
166,2021-05-29,NL,29848.0,987.0,0.0,0.0,30835.0,5.7,0.2,0.0,0.0,9.0,0.0,-1.0,-1.0,1184.0
167,2021-05-30,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,0.0,1005.0
168,2021-05-31,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,952.0
169,2021-06-01,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,-1.0,1814.0
170,2021-06-02,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1490.0
171,2021-06-03,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1596.0
172,2021-06-04,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,1142.0
173,2021-06-05,NL,28200.0,5909.0,0.0,0.0,34109.0,5.4,1.1,0.0,0.0,5.0,0.0,1.0,1.0,1119.0
174,2021-06-06,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,899.0
175,2021-06-07,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,976.0
176,2021-06-08,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-1.0,-1.0,1089.0
177,2021-06-09,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,-1.0,1015.0
178,2021-06-10,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1485.0
179,2021-06-11,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1465.0
180,2021-06-12,NL,25052.0,8515.0,0.0,0.0,33567.0,4.8,1.7,0.0,0.0,6.0,0.0,0.0,0.0,1132.0
181,2021-06-13,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,670.0
182,2021-06-14,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,665.0
183,2021-06-15,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1057.0
184,2021-06-16,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,895.0
185,2021-06-17,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1055.0
186,2021-06-18,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0
187,2021-06-19,NL,20541.0,20858.0,0.0,0.0,41399.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0
188,2021-06-20,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0
189,2021-06-21,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0
190,2021-06-22,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,938.0
191,2021-06-23,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0
192,2021-06-24,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,972.0
193,2021-06-25,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0
194,2021-06-26,NL,14976.0,32646.0,0.0,0.0,47622.0,2.9,6.2,0.0,0.0,0.0,0.0,0.0,0.0,620.0
195,2021-06-27,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0
196,2021-06-28,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,527.0
